transaction_id,user_id,gas_station_id,liters
3715,2155,31,92
3716,8462,15,43
3717,9640,31,60
3718,8186,9,104
3719,8397,20,52
3720,8798,44,70
3721,2715,2,38
3722,2911,27,62
3723,7775,26,69
3724,4196,24,64
3725,3841,19,67
3726,2571,17,61
3727,9182,14,42
3728,6703,49,43
3729,4163,26,72
3730,6400,40,73
3731,911,25,95
3732,1256,15,74
3733,369,48,33
3734,5178,14,47
3735,1650,37,52
3736,6133,11,83
3737,4014,0,45
3738,9376,2,49
3739,1103,45,74
3740,5881,13,46
3741,8547,22,84
3742,9638,27,93
3743,9766,48,62
3744,1997,49,61
3745,6931,31,62
3746,9178,34,84
3747,2548,33,39
3748,4507,25,23
3749,1920,42,60
3750,2278,6,73
3751,5139,11,37
3752,6079,7,37
3753,5412,13,89
3754,8753,32,32
3755,682,39,85
3756,5316,27,93
3757,5763,25,100
3758,4263,16,76
3759,1158,17,50
3760,7540,22,80
3761,9724,29,61
3762,5508,25,72
3763,8362,33,52
3764,6262,14,77
3765,7180,21,49
3766,6696,44,94
3767,8123,3,22
3768,8939,10,47
3769,744,19,76
3770,3983,47,69
3771,8873,7,87
3772,6982,12,83
3773,258,2,47
3774,2988,31,77
3775,2198,8,79
3776,3254,36,52
3777,2572,14,90
3778,4173,9,71
3779,923,45,35
3780,1102,35,18
3781,1911,40,74
3782,7180,5,83
3783,865,15,93
3784,8413,19,57
3785,2740,33,65
3786,689,47,47
3787,955,13,66
3788,1981,37,66
3789,7310,3,750
3790,3902,31,94
3791,2266,35,60
3792,3706,47,39
3793,3125,28,67
3794,2200,12,64
3795,3835,42,73
3796,6921,0,63
3797,4301,34,28
3798,2431,0,56
3799,6322,37,85
3800,4690,16,68
3801,6717,33,80
3802,8445,46,79
3803,1910,14,48
3804,7923,19,101
3805,9678,10,49
3806,4830,24,80
3807,2744,26,52
3808,6770,6,80
3809,2830,7,81
3810,9265,11,61
3811,9602,2,43
3812,9797,40,46
3813,3568,39,48
3814,9560,44,66
3815,1495,8,73
3816,4463,23,70
3817,4069,18,74
3818,1313,13,70
3819,4076,17,65
3820,9891,25,69
3821,1359,22,92
3822,5826,35,69
3823,1717,32,62
3824,1063,16,86
3825,2322,40,766
3826,104,26,58
3827,2456,4,71
3828,2807,3,43
3829,23,39,84
3830,6512,19,64
3831,8076,38,69
3832,4862,19,81
3833,6515,29,59
3834,9020,30,83
3835,2606,44,42
3836,2554,17,65
3837,7985,8,44
3838,2519,22,31
3839,5026,4,79
3840,1458,44,811
3841,9719,31,93
3842,6515,37,81
3843,2843,27,76
3844,8992,28,62
3845,6223,14,82
3846,1754,34,51
3847,7983,40,55
3848,6011,22,29
3849,4676,44,47
3850,481,0,61
3851,6138,15,68
3852,9916,7,57
3853,2380,49,82
3854,162,30,79
3855,885,32,80
3856,3173,11,86
3857,4376,49,87
3858,5551,28,41
3859,7351,47,41
3860,398,22,48
3861,2206,42,41
3862,1097,11,72
3863,2917,12,899
3864,289,43,61
3865,7115,18,98
3866,4979,8,79
3867,2694,15,76
3868,1671,7,61
3869,2953,7,76
3870,312,29,52
3871,2413,41,70
3872,4225,19,56
3873,3366,10,46
3874,9924,8,73
3875,7201,44,46
3876,9039,2,88
3877,8462,48,88
3878,6170,35,82
3879,3513,37,78
3880,132,21,78
3881,5453,49,69
3882,2509,6,61
3883,8804,21,79
3884,2631,33,85
3885,3675,45,83
3886,221,31,64
3887,3434,43,30
3888,6425,6,64
3889,8413,5,68
3890,9006,41,64
3891,1615,22,35
3892,6628,18,82
3893,2270,35,735
3894,9341,41,65
3895,5776,15,61
3896,9238,41,548
3897,2933,38,73
3898,1601,32,83
3899,8687,29,96
3900,6567,32,80
3901,6889,15,54
3902,726,26,60
3903,3295,39,44
3904,2975,8,71
3905,8257,15,113
3906,5898,21,70
3907,5897,45,54
3908,5379,27,67
3909,3870,47,77
3910,7290,46,47
3911,226,36,63
3912,9376,29,122
3913,6173,1,88
3914,6596,41,49
3915,5334,4,84
3916,744,40,108
3917,9225,1,45
3918,493,28,26
3919,3736,19,70
3920,8845,30,76
3921,871,48,72
3922,4634,48,50
3923,2198,5,77
3924,1243,31,56
3925,6630,27,86
3926,3778,36,83
3927,3562,18,80
3928,2614,31,71
3929,4795,8,38
3930,2218,45,83
3931,5275,8,56
3932,8049,21,58
3933,7539,13,61
3934,6244,41,43
3935,2064,47,63
3936,7761,7,65
3937,7223,13,90
3938,3867,18,87
3939,2881,13,65
3940,5839,44,59
3941,2328,14,110
3942,1358,6,74
3943,2636,18,82
3944,5943,8,35
3945,4503,10,90
3946,4290,36,62
3947,6278,0,40
3948,7940,29,98
3949,6312,35,80
3950,4207,13,93
3951,7779,25,81
3952,7436,16,78
3953,2551,46,83
3954,2628,15,56
3955,9248,44,48
3956,7902,11,70
3957,5924,16,59
3958,9779,48,81
3959,9509,8,64
3960,5687,2,77
3961,5531,11,64
3962,6607,23,72
3963,1568,41,83
3964,6629,34,56
3965,1889,18,86
3966,8932,33,73
3967,3206,3,50
3968,2224,10,30
3969,3388,7,685
3970,7810,15,73
3971,2415,2,60
3972,448,14,62
3973,1934,1,87
3974,755,13,96
3975,4169,16,54
3976,4607,10,25
3977,8711,2,43
3978,999,13,45
3979,3873,39,23
3980,210,5,85
3981,5339,30,82
3982,1212,12,76
3983,1522,13,73
3984,3823,4,78
3985,3923,1,42
3986,5102,11,53
3987,8312,21,689
3988,1402,6,93
3989,6673,23,101
3990,6393,9,120
3991,3018,33,43
3992,7062,13,41
3993,4022,41,99
3994,7679,10,98
3995,8228,17,89
3996,220,45,52
3997,8962,36,73
3998,5849,30,43
3999,2557,41,46
4000,3012,18,72
4001,9206,21,54
4002,5900,17,83
4003,3984,16,82
4004,5260,3,56
4005,1841,38,37
4006,7344,37,80
4007,7174,25,90
4008,4719,12,23
4009,2931,4,72
4010,2201,24,43
4011,6108,4,56
4012,7825,23,67
4013,8122,47,93
4014,4992,32,59
4015,559,41,103
4016,6467,33,57
4017,3086,18,71
4018,9623,3,98
4019,6362,38,61
4020,5590,40,76
4021,4281,17,76
4022,2681,19,52
4023,2748,22,59
4024,4001,22,106
4025,1501,34,90
4026,6060,30,80
4027,884,26,43
4028,6745,20,83
4029,2008,31,94
4030,6650,5,69
4031,4243,5,62
4032,5199,26,116
4033,9971,19,58
4034,2618,37,111
4035,4988,37,75
4036,2019,5,59
4037,7295,38,83
4038,9786,1,30
4039,8530,18,60
4040,3251,46,85
4041,4422,45,73
4042,7594,26,64
4043,2368,11,93
4044,6427,31,54
4045,6729,24,98
4046,2459,38,106
4047,6546,48,92
4048,1828,5,80
4049,810,9,91
4050,6674,34,69
4051,830,9,64
4052,7350,10,66
4053,784,33,37
4054,2326,19,78
4055,2840,20,78
4056,3485,44,52
4057,3990,33,72
4058,7366,11,54
4059,1893,37,66
4060,868,44,79
4061,764,14,93
4062,1192,0,83
4063,6849,33,67
4064,5981,13,69
4065,6678,21,82
4066,9401,17,54
4067,2540,7,71
4068,1498,32,87
4069,8408,36,61
4070,7375,37,74
4071,3318,13,82
4072,8846,26,84
4073,6286,7,71
4074,3701,7,86
4075,9209,49,59
4076,1699,40,51
4077,6130,7,72
4078,9424,11,67
4079,4517,21,63
4080,9919,2,85
4081,6752,25,84
4082,6254,21,58
4083,3712,36,701
4084,1443,40,64
4085,5044,16,82
4086,4432,45,81
4087,2596,41,71
4088,6936,28,44
4089,5367,22,40
4090,6601,41,86
4091,3312,27,111
4092,3441,39,94
4093,7884,49,92
4094,1030,12,788
4095,7087,28,64
4096,3003,5,62
4097,4597,38,128
4098,6269,25,57
4099,5003,6,90
4100,3487,36,77
4101,6523,27,101
4102,9910,22,738
4103,7706,38,83
4104,9774,42,69
4105,1884,37,75
4106,2512,3,68
4107,5181,25,101
4108,8571,1,90
4109,7606,30,83
4110,8123,3,72
4111,8930,26,80
4112,224,2,70
4113,9193,4,76
4114,3621,47,52
4115,5904,35,24
4116,9335,49,87
4117,6172,45,51
4118,7047,49,36
4119,856,6,36
4120,1808,37,50
4121,9364,0,87
4122,1137,45,93
4123,770,37,85
4124,9008,6,79
4125,8138,26,23
4126,5363,3,46
4127,4157,49,87
4128,2688,43,53
4129,5813,49,49
4130,4570,25,45
4131,9328,40,61
4132,8020,36,58
4133,2687,27,70
4134,6952,38,42
4135,1665,24,39
4136,7183,44,73
4137,8892,12,76
4138,8084,33,71
4139,173,6,114
4140,4571,18,80
4141,1184,20,123
4142,265,1,98
4143,3428,45,58
4144,618,38,18
4145,3737,2,74
4146,8394,30,47
4147,1829,25,90
4148,8221,15,51
4149,6879,28,67
4150,6251,4,50
4151,6878,25,66
4152,2833,36,98
4153,6651,0,79
4154,7043,21,38
4155,8642,38,52
4156,488,18,43
4157,8791,43,92
4158,73,45,71
4159,2696,16,79
4160,8371,39,76
4161,69,4,85
4162,4112,32,32
4163,5500,3,74
4164,9497,40,51
4165,9984,45,67
4166,2417,34,63
4167,7185,30,67
4168,6669,34,70
4169,234,27,41
4170,497,29,102
4171,2976,43,70
4172,168,49,43
4173,9835,5,89
4174,8374,41,56
4175,4325,32,37
4176,531,46,77
4177,4591,16,56
4178,9817,2,80
4179,9915,20,61
4180,1471,20,61
4181,7168,27,66
4182,3985,39,84
4183,9192,15,38
4184,6454,5,63
4185,9235,43,85
4186,8180,22,85
4187,3254,44,68
4188,6468,48,66
4189,3747,28,91
4190,5297,10,100
4191,7937,40,583
4192,6582,8,74
4193,9885,8,68
4194,2029,18,75
4195,8666,15,65
4196,3947,5,93
4197,5177,45,69
4198,6957,8,754
4199,3853,34,75
4200,1953,30,78
4201,5593,20,68
4202,2000,10,50
4203,7004,41,49
4204,9146,40,34
4205,3346,3,76
4206,1871,22,76
4207,5854,25,97
4208,3061,6,79
4209,4826,39,92
4210,595,18,47
4211,1206,1,44
4212,7391,17,52
4213,3369,48,74
4214,7865,49,92
4215,2848,10,96
4216,497,43,59
4217,4453,45,65
4218,1260,29,43
4219,2241,29,127
4220,9220,22,100
4221,8236,43,88
4222,260,8,66
4223,9170,41,76
4224,4450,35,49
4225,8490,19,85
4226,4326,10,95
4227,4447,28,34
4228,9993,16,70
4229,1991,8,65
4230,5640,15,77
4231,9741,36,46
4232,8709,41,76
4233,3724,40,38
4234,1327,3,56
4235,390,19,62
4236,7054,12,90
4237,3346,32,77
4238,1991,48,110
4239,8455,5,65
4240,8077,37,69
4241,9100,44,85
4242,5258,43,64
4243,7905,44,51
4244,4348,26,115
4245,5451,8,58
4246,4914,48,93
4247,1794,9,76
4248,5275,49,81
4249,6378,3,42
4250,6338,1,62
4251,8674,7,66
4252,1318,23,91
4253,8849,48,55
4254,6919,12,34
4255,3003,15,60
4256,1224,0,70
4257,8037,18,47
4258,1651,45,51
4259,5263,28,49
4260,1604,28,66
4261,2791,28,80
4262,6368,32,58
4263,8895,8,107
4264,4226,38,55
4265,8444,15,63
4266,2957,0,64
4267,5212,41,69
4268,2422,16,92
4269,6361,19,65
4270,6712,19,63
4271,8185,41,61
4272,9249,44,81
4273,7292,15,49
4274,1306,22,774
4275,7880,1,76
4276,1876,17,75
4277,8120,41,56
4278,2896,47,81
4279,5560,33,92
4280,5217,35,47
4281,7039,48,108
4282,7209,15,48
4283,5940,24,74
4284,9125,2,122
4285,1959,46,73
4286,6033,21,77
4287,5421,11,41
4288,3158,3,74
4289,960,45,71
4290,690,37,23
4291,4121,32,61
4292,6859,44,66
4293,7630,38,62
4294,6112,34,63
4295,3738,8,53
4296,354,16,101
4297,9804,49,89
4298,4326,34,61
4299,3977,28,51
4300,9010,15,93
4301,6775,13,64
4302,4033,3,88
4303,9462,32,74
4304,4856,0,43
4305,1487,3,67
4306,8327,8,83
4307,5716,25,48
4308,2325,31,694
4309,2196,41,78
4310,3737,11,48
4311,955,44,74
4312,6945,30,59
4313,1776,37,47
4314,7319,25,91
4315,2126,32,63
4316,4017,15,61
4317,939,15,99
4318,8553,44,57
4319,8142,43,34
4320,9085,9,72
4321,614,3,81
4322,1089,22,113
4323,1552,42,50
4324,9503,4,79
4325,5165,10,43
4326,6964,44,83
4327,3617,22,99
4328,1681,47,89
4329,1662,28,95
4330,2644,45,56
4331,6390,1,58
4332,1885,42,581
4333,3350,33,37
4334,8536,29,111
4335,3955,36,606
4336,9859,20,72
4337,1405,5,62
4338,1410,25,62
4339,910,44,69
4340,3816,39,49
4341,9650,10,69
4342,8448,34,82
4343,778,13,48
4344,9627,16,70
4345,7757,30,26
4346,9879,25,89
4347,9667,4,51
4348,6005,5,80
4349,5680,32,86
4350,2543,36,51
4351,3044,23,52
4352,3449,38,62
4353,3098,49,69
4354,6502,47,85
4355,8365,49,111
4356,4351,32,58
4357,4214,5,55
4358,909,39,44
4359,2402,38,73
4360,4326,11,87
4361,1324,25,46
4362,3454,33,85
4363,4319,12,107
4364,9968,46,75
4365,6289,38,64
4366,8582,36,69
4367,3417,49,39
4368,2396,5,81
4369,7761,48,48
4370,7702,0,81
4371,9761,33,60
4372,4256,28,86
4373,8788,13,82
4374,5249,8,69
4375,842,13,91
4376,2229,35,82
4377,9228,37,86
4378,4935,20,68
4379,9102,0,56
4380,6253,21,84
4381,8525,14,68
4382,8562,43,51
4383,4820,12,31
4384,1753,26,30
4385,4093,42,59
4386,7277,7,107
4387,71,5,74
4388,9986,35,85
4389,3814,26,719
4390,8153,15,79
4391,7665,8,36
4392,4614,7,50
4393,8433,32,46
4394,801,14,39
4395,6905,21,64
4396,9300,1,63
4397,7821,10,55
4398,6334,28,40
4399,5763,30,81
4400,5091,6,63
4401,5713,36,68
4402,5091,18,91
4403,9213,26,40
4404,5236,6,103
4405,2749,4,61
4406,5424,15,62
4407,8596,9,83
4408,2632,11,77
4409,1282,11,45
4410,192,48,55
4411,736,24,70
4412,9422,12,66
4413,7059,37,60
4414,7594,49,52
4415,2872,0,103
4416,7952,15,101
4417,3608,5,41
4418,9657,45,71
4419,6643,22,80
4420,4892,7,100
4421,7744,23,73
4422,584,1,39
4423,5698,5,55
4424,7399,37,43
4425,6857,7,84
4426,4659,38,43
4427,3229,49,35
4428,9083,34,68
4429,5536,10,60
4430,5481,38,85
4431,1134,6,71
4432,6447,48,74
4433,3215,47,47
4434,9893,8,88
4435,6409,24,97
4436,8722,10,104
4437,9055,40,53
4438,7889,44,85
4439,9791,1,48
4440,7479,13,72
4441,5398,13,83
4442,1358,2,89
4443,8771,9,91
4444,8844,37,80
4445,8806,0,120
4446,7120,38,65
4447,7881,14,45
4448,3544,1,55
4449,4490,1,35
4450,9021,43,83
4451,5117,32,85
4452,6965,10,78
4453,9248,39,69
4454,6226,21,69
4455,1016,11,75
4456,8861,14,68
4457,6542,36,45
4458,9984,44,65
4459,513,26,49
4460,705,39,52
4461,3416,42,47
4462,9923,47,93
4463,8576,20,66
4464,7730,30,84
4465,898,49,69
4466,4106,26,54
4467,5480,7,57
4468,1325,42,55
4469,4433,5,100
4470,9574,33,82
4471,6547,39,64
4472,365,3,86
4473,6983,7,95
4474,3536,11,98
4475,343,43,56
4476,1591,11,54
4477,2159,34,81
4478,4208,40,89
4479,1612,5,52
4480,3923,14,85
4481,3254,15,9
4482,1343,28,70
4483,9050,39,84
4484,5430,46,95
4485,2908,34,21
4486,8706,9,59
4487,468,33,72
4488,9936,46,72
4489,3820,30,59
4490,3146,5,47
4491,1751,21,86
4492,7381,38,56
4493,4602,46,54
4494,7886,27,63
4495,242,47,58
4496,5613,5,43
4497,1627,4,46
4498,9430,44,94
4499,9772,4,89
4500,3247,13,64
4501,142,38,42
4502,588,0,54
4503,3956,44,69
4504,8502,26,69
4505,5574,5,47
4506,37,49,51
4507,1655,43,60
4508,6148,29,61
4509,9658,27,83
4510,6101,18,98
4511,889,32,68
4512,9030,2,62
4513,3741,13,77
4514,6955,0,43
4515,7523,45,85
4516,7994,21,49
4517,4615,12,46
4518,8626,14,97
4519,3420,44,90
4520,5834,34,81
4521,6778,0,61
4522,802,36,67
4523,9602,18,93
4524,374,25,46
4525,9644,29,60
4526,2489,0,51
4527,2842,49,65
4528,9542,41,58
4529,9038,0,73
4530,9865,4,26
4531,712,17,71
4532,9004,10,91
4533,4926,3,74
4534,9451,48,77
4535,1897,27,55
4536,5029,15,80
4537,3575,23,68
4538,1985,29,96
4539,8287,37,57
4540,5739,10,65
4541,9171,26,55
4542,8442,28,40
4543,9989,13,64
4544,9837,29,71
4545,425,21,56
4546,4405,40,68
4547,6678,41,99
4548,6063,42,95
4549,9366,48,87
4550,3771,23,53
4551,4950,46,64
4552,2904,12,46
4553,6875,37,48
4554,5575,19,84
4555,8951,26,66
4556,5124,46,52
4557,5976,3,30
4558,6440,48,45
4559,1026,48,62
4560,6128,34,57
4561,3236,42,86
4562,948,32,75
4563,8801,27,90
4564,6757,36,85
4565,2627,36,63
4566,1897,31,94
4567,8736,29,31
4568,4456,19,97
4569,2387,43,78
4570,7685,2,61
4571,9262,26,71
4572,2333,15,85
4573,6236,41,73
4574,9682,33,111
4575,5600,23,93
4576,7163,16,86
4577,1637,48,50
4578,1089,41,26
4579,1233,23,71
4580,5336,6,32
4581,194,35,48
4582,3833,4,50
4583,9899,25,93
4584,6616,45,58
4585,5600,4,65
4586,9454,6,90
4587,1869,1,77
4588,6201,35,35
4589,1436,19,63
4590,9562,15,61
4591,1026,19,61
4592,2901,26,86
4593,3027,37,96
4594,6157,15,35
4595,3886,12,77
4596,6503,33,47
4597,6966,6,95
4598,2413,12,86
4599,4215,7,91
4600,2203,45,83
4601,6754,17,740
4602,3213,13,63
4603,9678,49,52
4604,5808,20,96
4605,6374,6,101
4606,2617,19,96
4607,5633,22,53
4608,1146,35,68
4609,4026,14,33
4610,2016,5,59
4611,740,23,54
4612,5713,16,94
4613,8199,2,72
4614,7018,1,96
4615,7741,26,76
4616,7034,34,69
4617,8402,44,87
4618,8075,7,65
4619,1732,1,73
4620,3282,41,48
4621,9711,27,49
4622,2813,2,56
4623,8279,4,52
4624,6865,25,77
4625,5213,37,69
4626,7433,12,35
4627,3495,2,18
4628,2440,35,88
4629,1479,4,668
4630,9876,11,62
4631,474,23,67
4632,7291,28,9
4633,262,4,69
4634,1450,1,41
4635,5897,9,74
4636,2784,7,74
4637,5474,25,86
4638,3700,4,72
4639,9366,44,75
4640,4440,46,42
4641,7596,31,730
4642,860,47,81
4643,529,49,57
4644,5291,20,49
4645,3503,14,93
4646,3008,14,85
4647,2399,48,84
4648,9448,44,35
4649,4707,25,51
4650,3080,40,65
4651,1825,23,86
4652,5395,26,68
4653,6509,26,59
4654,4302,35,104
4655,2678,22,69
4656,7245,15,92
4657,6633,48,75
4658,4385,26,54
4659,9210,23,41
4660,5419,30,48
4661,3752,26,80
4662,4998,7,79
4663,1041,5,95
4664,1976,32,65
4665,2645,33,91
4666,5952,15,34
4667,9661,34,58
4668,3699,9,88
4669,846,43,59
4670,410,27,70
4671,444,26,34
4672,9787,30,59
4673,2139,34,89
4674,2312,45,86
4675,7303,47,50
4676,6660,1,81
4677,1071,37,69
4678,943,17,77
4679,5432,49,85
4680,1188,26,69
4681,6834,29,54
4682,3495,45,77
4683,7252,41,40
4684,5956,7,69
4685,451,48,62
4686,4077,0,56
4687,8552,11,72
4688,3487,4,79
4689,9211,48,57
4690,8734,1,73
4691,418,10,87
4692,3289,16,80
4693,4212,9,84
4694,8212,33,42
4695,6915,23,55
4696,944,4,60
4697,5219,31,67
4698,3922,5,106
4699,3065,33,81
4700,7000,20,89
4701,6660,43,116
4702,1,30,58
4703,6148,4,60
4704,9216,10,73
4705,7556,22,42
4706,4633,42,114
4707,8870,36,8
4708,5493,39,101
4709,8412,3,73
4710,1655,21,78
4711,8283,14,110
4712,2000,48,93
4713,4200,1,79
4714,8101,40,47
4715,8193,28,72
4716,7641,3,56
4717,2912,38,72
4718,7557,10,93
4719,380,15,48
4720,3149,13,72
4721,3800,27,109
4722,6829,30,60
4723,5143,30,94
4724,7227,37,69
4725,4712,44,80
4726,6313,1,83
4727,5195,28,74
4728,6621,18,66
4729,5296,41,64
4730,1365,11,51
4731,3767,20,79
4732,4171,28,83
4733,9647,43,73
4734,3544,2,86
4735,1987,45,106
4736,3751,27,28
4737,1771,25,79
4738,461,36,85
4739,1794,6,74
4740,6610,41,71
4741,3588,24,121
4742,7426,4,85
4743,1983,40,92
4744,2383,34,20
4745,1839,37,56
4746,631,3,98
4747,8338,26,68
4748,7265,5,65
4749,1699,1,63
4750,2662,23,70
4751,4403,45,44
4752,3768,3,27
4753,8171,26,53
4754,296,4,103
4755,3151,24,55
4756,5474,9,104
4757,7608,3,-6
4758,3698,36,79
4759,1099,28,59
4760,6480,36,110
4761,7978,10,59
4762,7917,37,69
4763,7513,42,66
4764,9177,18,589
4765,6150,37,75
4766,7114,10,87
4767,2397,35,89
4768,9468,10,59
4769,9611,24,71
4770,2489,4,65
4771,9662,24,64
4772,7229,22,83
4773,5339,43,88
4774,1657,5,85
4775,5989,18,87
4776,1627,49,86
4777,481,5,59
4778,8298,2,87
4779,3666,7,95
4780,1585,28,76
4781,2488,43,94
4782,9328,28,71
4783,9634,35,92
4784,7759,28,66
4785,4670,5,85
4786,6877,30,91
4787,2421,45,63
4788,9104,9,55
4789,9565,42,67
4790,9585,14,68
4791,582,26,47
4792,1667,2,45
4793,9372,26,44
4794,9683,43,31
4795,2441,19,49
4796,5125,14,72
4797,966,41,49
4798,9679,40,580
4799,6322,21,35
4800,1092,23,51
4801,5914,13,28
4802,7457,19,72
4803,9398,6,30
4804,2698,5,55
4805,4738,3,55
4806,9820,21,73
4807,3010,33,87
4808,9748,30,29
4809,6745,47,51
4810,7887,7,68
4811,4438,29,70
4812,7748,22,73
4813,5301,5,66
4814,9880,16,72
4815,5196,18,85
4816,5002,25,73
4817,3637,24,44
4818,3847,25,61
4819,4057,49,45
4820,9077,23,38
4821,1596,28,48
4822,4238,39,69
4823,2058,0,72
4824,720,42,65
4825,6726,23,72
4826,8983,37,74
4827,2696,44,98
4828,4284,9,99
4829,2087,31,41
4830,8429,18,81
4831,5733,25,79
4832,4924,28,68
4833,8388,21,76
4834,3909,28,54
4835,1950,20,63
4836,4672,36,74
4837,6118,29,80
4838,6676,20,53
4839,8103,16,45
4840,6417,17,85
4841,6178,28,63
4842,7076,14,74
4843,7053,34,59
4844,3868,16,64
4845,5486,36,79
4846,3971,33,41
4847,6535,35,84
4848,3806,9,60
4849,2897,16,106
4850,4162,27,72
4851,9677,33,84
4852,5892,28,41
4853,9891,7,54
4854,5835,19,76
4855,6535,39,69
4856,2904,2,70
4857,7918,33,106
4858,2206,21,69
4859,4564,40,36
4860,4412,24,52
4861,3651,42,45
4862,9292,49,80
4863,9632,40,72
4864,1343,2,104
4865,1361,45,91
4866,2106,18,142
4867,7847,7,31
4868,3285,48,114
4869,5032,45,71
4870,238,48,35
4871,2313,3,41
4872,2869,20,67
4873,811,46,74
4874,6046,31,72
4875,1871,17,76
4876,6250,33,50
4877,9994,36,39
4878,8973,5,62
4879,9437,9,45
4880,520,7,64
4881,4110,5,81
4882,7921,9,42
4883,4481,40,102
4884,7239,31,97
4885,5206,17,79
4886,1338,37,63
4887,6319,1,74
4888,9985,28,33
4889,4519,32,86
4890,941,16,30
4891,1483,13,69
4892,3136,17,47
4893,1925,16,44
4894,9343,31,74
4895,8604,23,56
4896,555,36,89
4897,8769,31,51
4898,3262,6,67
4899,4179,16,46
4900,1262,2,49
4901,3133,2,77
4902,1104,7,79
4903,8344,20,62
4904,7981,14,92
4905,5706,3,60
4906,5529,21,74
4907,7164,44,56
4908,4570,26,33
4909,2014,23,85
4910,6947,24,89
4911,9135,25,51
4912,8518,24,74
4913,410,41,85
4914,7695,39,86
4915,1103,31,48
4916,1324,33,110
4917,9810,46,33
4918,5910,10,801
4919,8142,17,90
4920,1344,26,59
4921,536,32,81
4922,7603,35,114
4923,1190,40,73
4924,4278,48,58
4925,2050,23,77
4926,6317,14,113
4927,4674,18,83
4928,5607,24,57
4929,9765,1,68
4930,3605,21,85
4931,8653,44,81
4932,3602,43,53
4933,5804,36,99
4934,9636,26,68
4935,5953,44,42
4936,6808,42,51
4937,2631,9,63
4938,6566,45,68
4939,2257,28,92
4940,9638,16,84
4941,1038,26,82
4942,9812,15,822
4943,1701,6,81
4944,1622,41,66
4945,5815,37,83
4946,1828,11,80
4947,3673,1,66
4948,4896,24,67
4949,9799,10,57
4950,1663,40,80
4951,5180,8,70
4952,7248,34,88
4953,4882,14,102
4954,6464,3,89
4955,9991,9,63
4956,3687,19,58
4957,8427,14,49
4958,9046,48,53
4959,9691,40,817
4960,5252,21,71
4961,7286,16,83
4962,188,9,93
4963,8201,26,99
4964,3324,30,60
4965,8621,8,52
4966,4300,13,40
4967,5891,40,89
4968,6706,10,76
4969,4113,4,89
4970,663,16,69
4971,1138,8,34
4972,2654,43,72
4973,8219,47,84
4974,9155,32,56
4975,6041,35,42
4976,8706,38,87
4977,8003,25,66
4978,4640,28,79
4979,3819,37,78
4980,8549,47,49
4981,8047,9,57
4982,869,21,87
4983,4429,21,65
4984,9529,3,79
4985,3470,24,76
4986,8845,40,61
4987,7160,29,96
4988,4645,22,59
4989,997,8,25
4990,5496,9,87
4991,4307,31,80
4992,9523,30,68
4993,4505,24,89
4994,1775,36,87
4995,6954,2,82
4996,4338,1,71
4997,2485,4,71
4998,3571,13,722
4999,2609,6,87
5000,4166,8,74
5001,3646,9,86
5002,7115,38,72
5003,3675,3,60
5004,4597,8,28
5005,9364,35,56
5006,9072,6,103
5007,1779,1,77
5008,2422,1,60
5009,7759,34,53
5010,8017,17,59
5011,2652,1,78
5012,8434,3,100
5013,3249,15,69
5014,5505,0,55
5015,8531,45,73
5016,399,20,88
5017,1378,0,70
5018,3180,30,56
5019,8349,40,81
5020,2910,6,85
5021,2716,15,65
5022,3368,33,75
5023,1086,22,72
5024,8198,34,64
5025,9385,7,831
5026,3338,38,98
5027,7952,31,59
5028,5827,25,79
5029,4378,24,102
5030,2575,48,43
5031,8487,7,46
5032,3984,3,107
5033,4824,8,59
5034,4353,39,66
5035,3153,45,63
5036,6786,11,46
5037,614,46,62
5038,6683,41,68
5039,5378,16,69
5040,9359,40,42
5041,6154,38,68
5042,1219,31,79
5043,3864,13,71
5044,1483,48,52
5045,8111,23,71
5046,2591,47,109
5047,2817,13,60
5048,8668,38,100
5049,5197,47,56
5050,5503,30,80
5051,223,15,49
5052,2468,25,51
5053,2105,42,31
5054,5094,48,62
5055,9577,37,54
5056,4400,33,77
5057,3094,37,70
5058,9970,0,43
5059,6799,18,79
5060,6920,45,72
5061,7634,10,77
5062,9120,33,72
5063,3410,7,90
5064,823,39,74
5065,2926,21,77
5066,5432,34,60
5067,9395,3,65
5068,7106,46,75
5069,350,34,61
5070,8588,10,81
5071,8254,11,62
5072,8786,24,50
5073,9300,31,51
5074,2182,15,67
5075,6640,23,59
5076,3938,38,96
5077,740,36,107
5078,6406,39,57
5079,781,36,83
5080,7479,34,83
5081,1217,3,77
5082,1824,26,63
5083,185,43,84
5084,8015,10,98
5085,57,48,64
5086,5960,23,66
5087,3278,39,71
5088,754,24,82
5089,3323,29,70
5090,8254,9,81
5091,8329,0,93
5092,883,24,46
5093,7645,47,93
5094,4080,17,81
5095,5647,18,65
5096,1445,41,95
5097,8105,49,52
5098,2849,26,65
5099,9609,31,105
5100,7874,9,72
5101,2956,22,82
5102,4055,34,65
5103,6100,16,76
5104,7237,6,76
5105,6915,49,100
5106,3675,39,91
5107,3853,38,70
5108,8600,48,106
5109,657,46,74
5110,6369,39,46
5111,8685,38,68
5112,9687,31,73
5113,7813,26,112
5114,751,18,45
5115,3220,21,38
5116,8564,10,49
5117,7962,19,56
5118,7240,25,59
5119,4768,8,65
5120,4687,27,82
5121,8505,13,66
5122,2190,35,78
5123,290,25,70
5124,615,21,76
5125,1341,17,72
